YEAR	MONTH	DAY	SAMPLE_ID	SAMPLE_DATE	JULIAN_DAY	Race	FL	AdClip	RUN_TYPE
2004	APRIL	5	U040029DLC	2004-04-05	96	UNKNOWN	73	N	FALL
2004	MAY	5	U040787DLC	2004-05-05	126	FALL	82	N	FALL
2004	APRIL	5	U040023DLC	2004-04-05	96	UNKNOWN	73	N	FALL
2004	MAY	5	U040789DLC	2004-05-05	126	FALL	73	N	FALL
2004	MAY	5	U040788DLC	2004-05-05	126	FALL	76	N	FALL
2004	MAY	5	U040794DLC	2004-05-05	126	FALL	74	N	FALL
2004	APRIL	5	U040022DLC	2004-04-05	96	UNKNOWN	73	N	FALL
2004	MAY	5	U040785DLC	2004-05-05	126	FALL	91	N	FALL
2004	MAY	5	U040786DLC	2004-05-05	126	FALL	71	N	FALL
2004	MAY	5	U040792DLC	2004-05-05	126	FALL	76	N	FALL
2004	MAY	5	U040795DLC	2004-05-05	126	FALL	75	N	FALL
2004	MAY	5	U040797DLC	2004-05-05	126	FALL	78	N	FALL
2004	MAY	5	U040782DLC	2004-05-05	126	FALL	83	N	FALL
2004	APRIL	7	U040036DLC	2004-04-07	98	UNKNOWN	68	N	FALL
2004	APRIL	7	U040040DLC	2004-04-07	98	UNKNOWN	68	N	FALL
2004	APRIL	7	U040042DLC	2004-04-07	98	UNKNOWN	65	N	FALL
2004	APRIL	7	U040044DLC	2004-04-07	98	UNKNOWN	72	N	FALL
2004	APRIL	7	U040041DLC	2004-04-07	98	UNKNOWN	70	N	FALL
2004	APRIL	7	U040034DLC	2004-04-07	98	UNKNOWN	74	N	FALL
2004	APRIL	9	U040046DLC	2004-04-09	100	UNKNOWN	74	N	FALL
2004	MAY	9	U040802DLC	2004-05-09	130	FALL	79	N	FALL
2004	APRIL	9	U040045DLC	2004-04-09	100	UNKNOWN	75	N	FALL
2004	MAY	9	U040806DLC	2004-05-09	130	FALL	75	N	FALL
2004	MAY	9	U040799DLC	2004-05-09	130	FALL	75	N	FALL
2004	APRIL	9	U040049DLC	2004-04-09	100	UNKNOWN	72	N	FALL
2004	APRIL	9	U040050DLC	2004-04-09	100	UNKNOWN	73	N	FALL
2004	MAY	9	U040815DLC	2004-05-09	130	FALL	73	N	FALL
2004	MAY	9	U040812DLC	2004-05-09	130	FALL	76	N	FALL
2004	MAY	9	U040810DLC	2004-05-09	130	FALL	77	N	FALL
2004	MAY	9	U040808DLC	2004-05-09	130	FALL	69	N	FALL
2004	MAY	9	U040809DLC	2004-05-09	130	FALL	72	N	FALL
2004	MAY	9	U040813DLC	2004-05-09	130	FALL	66	N	FALL
2004	MAY	9	U040816DLC	2004-05-09	130	FALL	74	N	FALL
2004	MAY	9	U040807DLC	2004-05-09	130	FALL	76	N	FALL
2004	MAY	9	U040811DLC	2004-05-09	130	FALL	71	N	FALL
2004	MAY	9	U040817DLC	2004-05-09	130	FALL	73	N	FALL
2004	MAY	9	U040798DLC	2004-05-09	130	FALL	79	N	FALL
2004	MAY	10	U040820DLC	2004-05-10	131	FALL	75	N	FALL
2004	MAY	10	U040823DLC	2004-05-10	131	FALL	87	N	FALL
2004	MAY	10	U040819DLC	2004-05-10	131	FALL	78	N	FALL
2004	MAY	10	U040824DLC	2004-05-10	131	FALL	80	N	FALL
2004	MAY	10	U040825DLC	2004-05-10	131	FALL	71	N	FALL
2004	MAY	10	U040818DLC	2004-05-10	131	FALL	71	N	FALL
2004	MAY	10	U040826DLC	2004-05-10	131	FALL	73	N	FALL
2004	MAY	10	U040821DLC	2004-05-10	131	FALL	72	N	FALL
2004	MAY	10	U040822DLC	2004-05-10	131	FALL	68	N	FALL
2004	MAY	10	U040827DLC	2004-05-10	131	FALL	71	N	FALL
2004	APRIL	12	U040061DLC	2004-04-12	103	UNKNOWN	75	N	FALL
2004	APRIL	12	U040051DLC	2004-04-12	103	UNKNOWN	78	N	FALL
2004	APRIL	12	U040055DLC	2004-04-12	103	UNKNOWN	74	N	FALL
2004	APRIL	12	U040052DLC	2004-04-12	103	UNKNOWN	73	N	FALL
2004	APRIL	12	U040058DLC	2004-04-12	103	UNKNOWN	75	N	FALL
2004	APRIL	12	U040057DLC	2004-04-12	103	UNKNOWN	76	N	FALL
2004	APRIL	12	U040060DLC	2004-04-12	103	UNKNOWN	62	N	FALL
2004	APRIL	12	U040062DLC	2004-04-12	103	UNKNOWN	71	N	FALL
2004	APRIL	12	U040065DLC	2004-04-12	103	UNKNOWN	72	N	FALL
2004	APRIL	14	U040069DLC	2004-04-14	105	FALL	77	N	FALL
2004	APRIL	14	U040070DLC	2004-04-14	105	FALL	75	N	FALL
2004	APRIL	14	U040075DLC	2004-04-14	105	FALL	72	N	FALL
2004	APRIL	14	U040067DLC	2004-04-14	105	FALL	73	N	FALL
2004	APRIL	14	U040072DLC	2004-04-14	105	FALL	75	N	FALL
2004	APRIL	14	U040073DLC	2004-04-14	105	FALL	79	N	FALL
2004	MARCH	15	U040115DLC	2004-03-15	75	UNKNOWN	47	N	FALL
2004	APRIL	16	U040164DLC	2004-04-16	107	FALL	73	N	FALL
2004	APRIL	16	U040076DLC	2004-04-16	107	FALL	71	N	FALL
2004	APRIL	16	U040166DLC	2004-04-16	107	FALL	75	N	FALL
2004	APRIL	16	U040080DLC	2004-04-16	107	FALL	75	N	FALL
2004	APRIL	16	U040078DLC	2004-04-16	107	FALL	72	N	FALL
2004	APRIL	16	U040079DLC	2004-04-16	107	FALL	67	N	FALL
2004	APRIL	16	U040167DLC	2004-04-16	107	FALL	68	N	FALL
2004	APRIL	19	U040168DLC	2004-04-19	110	FALL	80	N	FALL
2004	APRIL	19	U040181DLC	2004-04-19	110	FALL	70	N	FALL
2004	APRIL	19	U040180DLC	2004-04-19	110	FALL	81	N	FALL
2004	APRIL	19	U040183DLC	2004-04-19	110	FALL	78	N	FALL
2004	APRIL	19	U040174DLC	2004-04-19	110	FALL	69	N	FALL
2004	APRIL	19	U040177DLC	2004-04-19	110	FALL	69	N	FALL
2004	APRIL	19	U040179DLC	2004-04-19	110	FALL	78	N	FALL
2004	APRIL	21	U040203DLC	2004-04-21	112	FALL	80	N	FALL
2004	APRIL	21	U040185DLC	2004-04-21	112	FALL	73	N	FALL
2004	APRIL	21	U040222DLC	2004-04-21	112	FALL	80	N	FALL
2004	APRIL	21	U040191DLC	2004-04-21	112	FALL	78	N	FALL
2004	APRIL	21	U040199DLC	2004-04-21	112	FALL	78	N	FALL
2004	APRIL	21	U040207DLC	2004-04-21	112	FALL	83	N	FALL
2004	APRIL	21	U040196DLC	2004-04-21	112	FALL	79	N	FALL
2004	APRIL	21	U040204DLC	2004-04-21	112	FALL	68	N	FALL
2004	APRIL	21	U040189DLC	2004-04-21	112	FALL	76	N	FALL
2004	APRIL	23	U040232DLC	2004-04-23	114	FALL	73	N	FALL
2004	APRIL	23	U040225DLC	2004-04-23	114	FALL	65	N	FALL
2004	APRIL	23	U040227DLC	2004-04-23	114	FALL	70	N	FALL
2004	APRIL	23	U040231DLC	2004-04-23	114	FALL	81	N	FALL
2004	APRIL	23	U040226DLC	2004-04-23	114	FALL	69	N	FALL
2004	APRIL	23	U040243DLC	2004-04-23	114	FALL	73	N	FALL
2004	APRIL	23	U040229DLC	2004-04-23	114	FALL	80	N	FALL
2004	APRIL	24	U040239DLC	2004-04-24	115	FALL	78	N	FALL
2004	APRIL	24	U040258DLC	2004-04-24	115	FALL	78	N	FALL
2004	APRIL	24	U040246DLC	2004-04-24	115	FALL	80	N	FALL
2004	APRIL	24	U040248DLC	2004-04-24	115	FALL	80	N	FALL
2004	APRIL	24	U040233DLC	2004-04-24	115	FALL	78	N	FALL
2004	APRIL	24	U040237DLC	2004-04-24	115	FALL	80	N	FALL
2004	APRIL	24	U040254DLC	2004-04-24	115	FALL	80	N	FALL
2004	APRIL	24	U040236DLC	2004-04-24	115	FALL	75	N	FALL
2004	APRIL	24	U040259DLC	2004-04-24	115	FALL	84	N	FALL
2004	APRIL	24	U040238DLC	2004-04-24	115	FALL	80	N	FALL
2004	APRIL	24	U040256DLC	2004-04-24	115	FALL	77	N	FALL
2004	APRIL	24	U040253DLC	2004-04-24	115	FALL	73	N	FALL
2004	APRIL	24	U040250DLC	2004-04-24	115	FALL	83	N	FALL
2004	APRIL	25	U040273DLC	2004-04-25	116	FALL	82	N	FALL
2004	APRIL	25	U040262DLC	2004-04-25	116	FALL	78	N	FALL
2004	APRIL	25	U040280DLC	2004-04-25	116	FALL	76	N	FALL
2004	APRIL	25	U040274DLC	2004-04-25	116	FALL	78	N	FALL
2004	APRIL	25	U040263DLC	2004-04-25	116	FALL	85	N	FALL
2004	APRIL	25	U040266DLC	2004-04-25	116	FALL	81	N	FALL
2004	APRIL	25	U040270DLC	2004-04-25	116	FALL	81	N	FALL
2004	APRIL	25	U040260DLC	2004-04-25	116	FALL	78	U	FALL
2004	APRIL	25	U040282DLC	2004-04-25	116	FALL	80	N	FALL
2004	APRIL	25	U040271DLC	2004-04-25	116	FALL	73	N	FALL
2004	APRIL	25	U040268DLC	2004-04-25	116	FALL	85	N	FALL
2004	APRIL	25	U040279DLC	2004-04-25	116	FALL	81	N	FALL
2004	APRIL	25	U040264DLC	2004-04-25	116	FALL	85	N	FALL
2004	APRIL	25	U040277DLC	2004-04-25	116	FALL	74	N	FALL
2004	APRIL	25	U040261DLC	2004-04-25	116	FALL	84	N	FALL
2004	APRIL	25	U040283DLC	2004-04-25	116	FALL	78	N	FALL
2004	APRIL	25	U040272DLC	2004-04-25	116	FALL	76	N	FALL
2004	APRIL	25	U040267DLC	2004-04-25	116	FALL	84	N	FALL
2004	APRIL	26	U040289DLC	2004-04-26	117	FALL	86	N	FALL
2004	APRIL	26	U040307DLC	2004-04-26	117	FALL	81	N	FALL
2004	APRIL	26	U040303DLC	2004-04-26	117	FALL	80	N	FALL
2004	APRIL	26	U040304DLC	2004-04-26	117	FALL	80	N	FALL
2004	APRIL	26	U040288DLC	2004-04-26	117	FALL	80	N	FALL
2004	APRIL	26	U040311DLC	2004-04-26	117	FALL	81	N	FALL
2004	APRIL	26	U040284DLC	2004-04-26	117	FALL	80	N	FALL
2004	APRIL	26	U040313DLC	2004-04-26	117	FALL	84	N	FALL
2004	APRIL	26	U040302DLC	2004-04-26	117	FALL	80	N	FALL
2004	APRIL	26	U040306DLC	2004-04-26	117	FALL	81	N	FALL
2004	APRIL	26	U040294DLC	2004-04-26	117	FALL	78	N	FALL
2004	APRIL	26	U040287DLC	2004-04-26	117	FALL	83	N	FALL
2004	APRIL	26	U040305DLC	2004-04-26	117	FALL	76	N	FALL
2004	APRIL	26	U040309DLC	2004-04-26	117	FALL	77	N	FALL
2004	APRIL	26	U040312DLC	2004-04-26	117	FALL	83	N	FALL
2004	APRIL	26	U040290DLC	2004-04-26	117	FALL	81	N	FALL
2004	APRIL	26	U040292DLC	2004-04-26	117	FALL	78	N	FALL
2004	APRIL	26	U040286DLC	2004-04-26	117	FALL	83	N	FALL
2004	APRIL	27	U040318DLC	2004-04-27	118	FALL	81	N	FALL
2004	APRIL	27	U040333DLC	2004-04-27	118	FALL	75	N	FALL
2004	APRIL	27	U040331DLC	2004-04-27	118	FALL	78	N	FALL
2004	APRIL	27	U040347DLC	2004-04-27	118	FALL	76	N	FALL
2004	APRIL	27	U040319DLC	2004-04-27	118	FALL	77	N	FALL
2004	APRIL	27	U040345DLC	2004-04-27	118	FALL	80	N	FALL
2004	APRIL	27	U040342DLC	2004-04-27	118	FALL	86	N	FALL
2004	APRIL	27	U040320DLC	2004-04-27	118	FALL	78	N	FALL
2004	APRIL	27	U040314DLC	2004-04-27	118	FALL	74	N	FALL
2004	APRIL	27	U040326DLC	2004-04-27	118	FALL	86	N	FALL
2004	APRIL	27	U040349DLC	2004-04-27	118	FALL	81	N	FALL
2004	APRIL	27	U040322DLC	2004-04-27	118	FALL	80	N	FALL
2004	APRIL	27	U040344DLC	2004-04-27	118	FALL	73	N	FALL
2004	APRIL	27	U040324DLC	2004-04-27	118	FALL	80	N	FALL
2004	APRIL	27	U040339DLC	2004-04-27	118	FALL	80	N	FALL
2004	APRIL	27	U040329DLC	2004-04-27	118	FALL	70	N	FALL
2004	APRIL	27	U040325DLC	2004-04-27	118	FALL	85	N	FALL
2004	APRIL	27	U040337DLC	2004-04-27	118	FALL	81	N	FALL
2004	APRIL	28	U040396DLC	2004-04-28	119	FALL	87	N	FALL
2004	APRIL	28	U040399DLC	2004-04-28	119	FALL	83	N	FALL
2004	APRIL	28	U040404DLC	2004-04-28	119	FALL	86	N	FALL
2004	APRIL	28	U040405DLC	2004-04-28	119	FALL	71	N	FALL
2004	APRIL	28	U040395DLC	2004-04-28	119	FALL	81	N	FALL
2004	APRIL	28	U040401DLC	2004-04-28	119	FALL	80	N	FALL
2004	APRIL	28	U040391DLC	2004-04-28	119	UNKNOWN	76	N	FALL
2004	APRIL	28	U040397DLC	2004-04-28	119	FALL	79	N	FALL
2004	APRIL	28	U040393DLC	2004-04-28	119	UNKNOWN	72	N	FALL
2004	APRIL	28	U040394DLC	2004-04-28	119	FALL	83	N	FALL
2004	APRIL	28	U040403DLC	2004-04-28	119	FALL	79	N	FALL
2004	APRIL	28	U040398DLC	2004-04-28	119	FALL	78	N	FALL
2004	APRIL	28	U040350DLC	2004-04-28	119	FALL	76	N	FALL
2004	APRIL	28	U040402DLC	2004-04-28	119	FALL	77	N	FALL
2004	APRIL	28	U040392DLC	2004-04-28	119	UNKNOWN	78	N	FALL
2004	APRIL	28	U040400DLC	2004-04-28	119	FALL	83	N	FALL
2004	APRIL	29	U040390DLC	2004-04-29	120	UNKNOWN	78	N	FALL
2004	APRIL	29	U040388DLC	2004-04-29	120	UNKNOWN	81	N	FALL
2004	APRIL	29	U040389DLC	2004-04-29	120	UNKNOWN	76	N	FALL
2004	APRIL	29	U040387DLC	2004-04-29	120	UNKNOWN	71	N	FALL
2004	APRIL	29	U040385DLC	2004-04-29	120	UNKNOWN	84	N	FALL
2004	MARCH	31	U040005DLC	2004-03-31	91	UNKNOWN	66	N	FALL
2004	MARCH	31	U040015DLC	2004-03-31	91	UNKNOWN	53	N	FALL
2004	MARCH	31	U040019DLC	2004-03-31	91	UNKNOWN	70	N	FALL
2004	MARCH	31	U040021DLC	2004-03-31	91	UNKNOWN	64	N	FALL
2004	MARCH	31	U040014DLC	2004-03-31	91	UNKNOWN	71	N	FALL
2004	MARCH	31	U040017DLC	2004-03-31	91	UNKNOWN	58	N	FALL
2004	MARCH	31	U040018DLC	2004-03-31	91	UNKNOWN	54	N	FALL
2004	JANUARY	2	U040082DLC	2004-01-02	2	UNKNOWN	113	N	LATE-FALL
2004	JANUARY	2	U040084DLC	2004-01-02	2	UNKNOWN	112	N	LATE-FALL
2004	JANUARY	2	U040085DLC	2004-01-02	2	UNKNOWN	120	N	LATE-FALL
2004	JANUARY	3	U040088DLC	2004-01-03	3	UNKNOWN	126	N	LATE-FALL
2004	MARCH	1	U040097DLC	2004-03-01	61	UNKNOWN	71	N	SPRING
2004	MAY	2	U040682DLC	2004-05-02	123	SPRING	94	N	SPRING
2004	MAY	2	U040659DLC	2004-05-02	123	SPRING	90	N	SPRING
2004	MAY	2	U040664DLC	2004-05-02	123	SPRING	91	N	SPRING
2004	MAY	3	U040658DLC	2004-05-03	124	SPRING	110	N	SPRING
2004	MAY	3	U040646DLC	2004-05-03	124	SPRING	95	N	SPRING
2004	MARCH	3	U040098DLC	2004-03-03	63	SPRING	71	N	SPRING
2004	MAY	4	U040777DLC	2004-05-04	125	SPRING	91	N	SPRING
2004	APRIL	5	U040026DLC	2004-04-05	96	UNKNOWN	95	N	SPRING
2004	APRIL	5	U040024DLC	2004-04-05	96	UNKNOWN	79	N	SPRING
2004	APRIL	5	U040031DLC	2004-04-05	96	UNKNOWN	81	N	SPRING
2004	APRIL	5	U040032DLC	2004-04-05	96	UNKNOWN	80	N	SPRING
2004	APRIL	5	U040027DLC	2004-04-05	96	UNKNOWN	83	N	SPRING
2004	APRIL	5	U040025DLC	2004-04-05	96	UNKNOWN	76	N	SPRING
2004	APRIL	5	U040033DLC	2004-04-05	96	UNKNOWN	78	N	SPRING
2004	APRIL	7	U040035DLC	2004-04-07	98	UNKNOWN	79	N	SPRING
2004	APRIL	7	U040043DLC	2004-04-07	98	UNKNOWN	83	N	SPRING
2004	APRIL	7	U040039DLC	2004-04-07	98	UNKNOWN	80	N	SPRING
2004	MARCH	8	U040106DLC	2004-03-08	68	UNKNOWN	72	N	SPRING
2004	MAY	9	U040803DLC	2004-05-09	130	SPRING	100	N	SPRING
2004	APRIL	9	U040048DLC	2004-04-09	100	UNKNOWN	103	N	SPRING
2004	APRIL	9	U040047DLC	2004-04-09	100	UNKNOWN	104	N	SPRING
2004	APRIL	12	U040063DLC	2004-04-12	103	UNKNOWN	82	N	SPRING
2004	APRIL	12	U040053DLC	2004-04-12	103	UNKNOWN	85	N	SPRING
2004	APRIL	12	U040064DLC	2004-04-12	103	UNKNOWN	91	N	SPRING
2004	APRIL	12	U040054DLC	2004-04-12	103	UNKNOWN	85	N	SPRING
2004	APRIL	12	U040081DLC	2004-04-12	103	UNKNOWN	80	N	SPRING
2004	APRIL	12	U040059DLC	2004-04-12	103	UNKNOWN	80	N	SPRING
2004	APRIL	12	U040056DLC	2004-04-12	103	UNKNOWN	81	N	SPRING
2004	APRIL	14	U040074DLC	2004-04-14	105	SPRING	86	N	SPRING
2004	APRIL	14	U040068DLC	2004-04-14	105	SPRING	80	N	SPRING
2004	APRIL	14	U040071DLC	2004-04-14	105	SPRING	84	N	SPRING
2004	APRIL	14	U040066DLC	2004-04-14	105	SPRING	84	N	SPRING
2004	MARCH	15	U040117DLC	2004-03-15	75	UNKNOWN	67	N	SPRING
2004	MARCH	15	U040114DLC	2004-03-15	75	UNKNOWN	69	N	SPRING
2004	APRIL	16	U040077DLC	2004-04-16	107	SPRING	86	N	SPRING
2004	APRIL	16	U040165DLC	2004-04-16	107	SPRING	92	N	SPRING
2004	APRIL	16	U040163DLC	2004-04-16	107	SPRING	88	N	SPRING
2004	MARCH	17	U040124DLC	2004-03-17	77	SPRING	71	N	SPRING
2004	APRIL	19	U040178DLC	2004-04-19	110	SPRING	84	N	SPRING
2004	APRIL	19	U040182DLC	2004-04-19	110	SPRING	83	N	SPRING
2004	APRIL	19	U040176DLC	2004-04-19	110	SPRING	89	N	SPRING
2004	APRIL	19	U040171DLC	2004-04-19	110	SPRING	83	N	SPRING
2004	APRIL	19	U040175DLC	2004-04-19	110	SPRING	101	N	SPRING
2004	APRIL	19	U040170DLC	2004-04-19	110	SPRING	90	N	SPRING
2004	APRIL	19	U040173DLC	2004-04-19	110	SPRING	87	N	SPRING
2004	APRIL	19	U040172DLC	2004-04-19	110	SPRING	96	N	SPRING
2004	APRIL	19	U040169DLC	2004-04-19	110	SPRING	90	N	SPRING
2004	APRIL	21	U040188DLC	2004-04-21	112	SPRING	85	N	SPRING
2004	APRIL	21	U040215DLC	2004-04-21	112	SPRING	90	N	SPRING
2004	APRIL	21	U040220DLC	2004-04-21	112	SPRING	84	N	SPRING
2004	APRIL	21	U040224DLC	2004-04-21	112	SPRING	88	N	SPRING
2004	APRIL	21	U040190DLC	2004-04-21	112	SPRING	91	N	SPRING
2004	APRIL	21	U040187DLC	2004-04-21	112	SPRING	98	N	SPRING
2004	APRIL	21	U040219DLC	2004-04-21	112	SPRING	84	N	SPRING
2004	APRIL	21	U040212DLC	2004-04-21	112	SPRING	97	N	SPRING
2004	APRIL	21	U040202DLC	2004-04-21	112	SPRING	84	N	SPRING
2004	APRIL	21	U040208DLC	2004-04-21	112	SPRING	89	N	SPRING
2004	APRIL	21	U040205DLC	2004-04-21	112	SPRING	92	N	SPRING
2004	APRIL	21	U040195DLC	2004-04-21	112	SPRING	90	N	SPRING
2004	APRIL	21	U040197DLC	2004-04-21	112	SPRING	98	N	SPRING
2004	APRIL	21	U040200DLC	2004-04-21	112	SPRING	87	N	SPRING
2004	APRIL	21	U040201DLC	2004-04-21	112	SPRING	84	N	SPRING
2004	APRIL	21	U040216DLC	2004-04-21	112	SPRING	85	N	SPRING
2004	APRIL	21	U040223DLC	2004-04-21	112	SPRING	87	N	SPRING
2004	APRIL	23	U040230DLC	2004-04-23	114	SPRING	100	N	SPRING
2004	APRIL	23	U040242DLC	2004-04-23	114	SPRING	85	N	SPRING
2004	APRIL	23	U040228DLC	2004-04-23	114	SPRING	96	N	SPRING
2004	APRIL	24	U040240DLC	2004-04-24	115	SPRING	85	N	SPRING
2004	APRIL	24	U040257DLC	2004-04-24	115	SPRING	93	N	SPRING
2004	APRIL	24	U040235DLC	2004-04-24	115	SPRING	85	N	SPRING
2004	APRIL	24	U040245DLC	2004-04-24	115	SPRING	85	N	SPRING
2004	APRIL	24	U040241DLC	2004-04-24	115	SPRING	93	N	SPRING
2004	APRIL	24	U040234DLC	2004-04-24	115	SPRING	85	N	SPRING
2004	APRIL	24	U040249DLC	2004-04-24	115	SPRING	87	N	SPRING
2004	APRIL	24	U040251DLC	2004-04-24	115	SPRING	85	N	SPRING
2004	APRIL	24	U040247DLC	2004-04-24	115	SPRING	93	N	SPRING
2004	APRIL	24	U040244DLC	2004-04-24	115	SPRING	87	N	SPRING
2004	APRIL	24	U040252DLC	2004-04-24	115	SPRING	86	N	SPRING
2004	APRIL	24	U040255DLC	2004-04-24	115	SPRING	86	N	SPRING
2004	APRIL	25	U040278DLC	2004-04-25	116	SPRING	89	N	SPRING
2004	APRIL	25	U040265DLC	2004-04-25	116	SPRING	92	N	SPRING
2004	APRIL	25	U040276DLC	2004-04-25	116	SPRING	86	N	SPRING
2004	APRIL	25	U040275DLC	2004-04-25	116	SPRING	86	N	SPRING
2004	APRIL	26	U040293DLC	2004-04-26	117	SPRING	98	N	SPRING
2004	APRIL	26	U040299DLC	2004-04-26	117	SPRING	93	N	SPRING
2004	APRIL	26	U040291DLC	2004-04-26	117	SPRING	89	N	SPRING
2004	APRIL	26	U040298DLC	2004-04-26	117	SPRING	101	N	SPRING
2004	APRIL	26	U040301DLC	2004-04-26	117	SPRING	87	N	SPRING
2004	APRIL	26	U040285DLC	2004-04-26	117	SPRING	92	N	SPRING
2004	FEBRUARY	27	U040095DLC	2004-02-27	58	UNKNOWN	61	N	SPRING
2004	APRIL	27	U040317DLC	2004-04-27	118	SPRING	87	N	SPRING
2004	APRIL	27	U040340DLC	2004-04-27	118	SPRING	94	N	SPRING
2004	MARCH	31	U040003DLC	2004-03-31	91	UNKNOWN	86	N	SPRING
2004	MARCH	31	U040008DLC	2004-03-31	91	UNKNOWN	74	N	SPRING
2004	MARCH	31	U040016DLC	2004-03-31	91	UNKNOWN	88	N	SPRING
2004	MARCH	31	U040001DLC	2004-03-31	91	UNKNOWN	78	N	SPRING
2004	MARCH	31	U040006DLC	2004-03-31	91	UNKNOWN	85	N	SPRING
2004	MARCH	31	U040010DLC	2004-03-31	91	UNKNOWN	73	N	SPRING
2004	MARCH	31	U040007DLC	2004-03-31	91	UNKNOWN	73	N	SPRING
2004	MARCH	31	U040002DLC	2004-03-31	91	UNKNOWN	100	N	WINTER
2004	MARCH	31	U040004DLC	2004-03-31	91	UNKNOWN	112	N	WINTER
2004	MARCH	31	U040009DLC	2004-03-31	91	UNKNOWN	116	N	WINTER
