YEAR	MONTH	DAY	SAMPLE_ID	SAMPLE_DATE	JULIAN_DAY	Race	FL	AdClip	RUN_TYPE
2008	MAY	15	U080342DLC	2008-05-15	136	UNKNOWN	76	N	FALL
2008	MAY	15	U080343DLC	2008-05-15	136	UNKNOWN	88	N	FALL
2008	MAY	15	U080344DLC	2008-05-15	136	UNKNOWN	89	N	FALL
2008	MAY	19	U080345DLC	2008-05-19	140	UNKNOWN	91	N	FALL
2008	MAY	19	U080346DLC	2008-05-19	140	UNKNOWN	77	N	FALL
2008	MAY	19	U080347DLC	2008-05-19	140	UNKNOWN	78	N	FALL
2008	MAY	19	U080348DLC	2008-05-19	140	UNKNOWN	78	N	FALL
2008	MAY	19	U080349DLC	2008-05-19	140	UNKNOWN	83	N	FALL
2008	MAY	19	U080350DLC	2008-05-19	140	UNKNOWN	86	N	FALL
2008	MAY	19	U080351DLC	2008-05-19	140	UNKNOWN	83	N	FALL
2008	MAY	19	U080353DLC	2008-05-19	140	UNKNOWN	80	N	FALL
2008	MAY	22	U080354DLC	2008-05-22	143	UNKNOWN	83	N	FALL
2008	MAY	28	U080357DLC	2008-05-28	149	UNKNOWN	82	N	FALL
2008	MAY	28	U080358DLC	2008-05-28	149	UNKNOWN	84	N	FALL
2008	MAY	28	U080359DLC	2008-05-28	149	UNKNOWN	93	N	FALL
2008	MAY	28	U080360DLC	2008-05-28	149	UNKNOWN	102	N	FALL
2008	MAY	28	U080366DLC	2008-05-28	149	UNKNOWN	90	N	FALL
