YEAR	MONTH	DAY	SAMPLE_ID	SAMPLE_DATE	JULIAN_DAY	Race	FL	AdClip	RUN_TYPE
2017	APRIL	3	C170109DLC	2017-04-03	93	SPRING	95	N	SPRING
2017	APRIL	3	C170110DLC	2017-04-03	93	SPRING	93	N	SPRING
2017	APRIL	3	C170107DLC	2017-04-03	93	SPRING	75	N	SPRING
2017	APRIL	3	C170106DLC	2017-04-03	93	SPRING	74	N	SPRING
2017	APRIL	4	C170115DLC	2017-04-04	94	SPRING	97	N	SPRING
2017	APRIL	4	C170112DLC	2017-04-04	94	SPRING	99	N	SPRING
2017	APRIL	4	C170114DLC	2017-04-04	94	SPRING	98	N	SPRING
2017	APRIL	4	C170113DLC	2017-04-04	94	SPRING	84	N	SPRING
2017	APRIL	4	C170111DLC	2017-04-04	94	SPRING	95	N	SPRING
2017	MARCH	7	C170003DLC	2017-03-07	66	SPRING	62	N	SPRING
2017	MARCH	13	C170004DLC	2017-03-13	72	SPRING	87	N	SPRING
2017	MARCH	15	C170005DLC	2017-03-15	74	SPRING	72	N	SPRING
2017	MARCH	16	C170006DLC	2017-03-16	75	SPRING	77	N	SPRING
2017	MARCH	16	C170007DLC	2017-03-16	75	SPRING	78	N	SPRING
2017	MARCH	17	C170010DLC	2017-03-17	76	SPRING	70	N	SPRING
2017	MARCH	17	C170009DLC	2017-03-17	76	SPRING	77	N	SPRING
2017	MARCH	17	C170008DLC	2017-03-17	76	SPRING	82	N	SPRING
2017	MARCH	18	C170012DLC	2017-03-18	77	SPRING	76	N	SPRING
2017	MARCH	20	C170013DLC	2017-03-20	79	SPRING	79	N	SPRING
2017	MARCH	20	C170014DLC	2017-03-20	79	SPRING	86	N	SPRING
2017	MARCH	21	C170018DLC	2017-03-21	80	SPRING	81	N	SPRING
2017	MARCH	21	C170015DLC	2017-03-21	80	SPRING	80	N	SPRING
2017	MARCH	21	C170019DLC	2017-03-21	80	SPRING	82	N	SPRING
2017	MARCH	21	C170016DLC	2017-03-21	80	SPRING	85	N	SPRING
2017	MARCH	23	C170026DLC	2017-03-23	82	SPRING	72	N	SPRING
2017	MARCH	23	C170020DLC	2017-03-23	82	SPRING	72	N	SPRING
2017	MARCH	23	C170022DLC	2017-03-23	82	SPRING	88	N	SPRING
2017	MARCH	23	C170021DLC	2017-03-23	82	SPRING	80	N	SPRING
2017	MARCH	23	C170025DLC	2017-03-23	82	SPRING	87	N	SPRING
2017	MARCH	23	C170024DLC	2017-03-23	82	SPRING	91	N	SPRING
2017	MARCH	23	C170023DLC	2017-03-23	82	SPRING	82	N	SPRING
2017	MARCH	23	C170027DLC	2017-03-23	82	SPRING	91	N	SPRING
2017	MARCH	25	C170031DLC	2017-03-25	84	SPRING	86	N	SPRING
2017	MARCH	25	C170034DLC	2017-03-25	84	SPRING	82	N	SPRING
2017	MARCH	25	C170028DLC	2017-03-25	84	SPRING	84	N	SPRING
2017	MARCH	25	C170035DLC	2017-03-25	84	SPRING	86	N	SPRING
2017	MARCH	25	C170032DLC	2017-03-25	84	SPRING	85	N	SPRING
2017	MARCH	25	C170033DLC	2017-03-25	84	SPRING	81	N	SPRING
2017	MARCH	25	C170030DLC	2017-03-25	84	SPRING	81	N	SPRING
2017	MARCH	25	C170029DLC	2017-03-25	84	SPRING	82	N	SPRING
2017	MARCH	25	C170036DLC	2017-03-25	84	SPRING	78	N	SPRING
2017	MARCH	26	C170040DLC	2017-03-26	85	SPRING	80	N	SPRING
2017	MARCH	26	C170042DLC	2017-03-26	85	SPRING	80	N	SPRING
2017	MARCH	26	C170041DLC	2017-03-26	85	SPRING	94	N	SPRING
2017	MARCH	26	C170039DLC	2017-03-26	85	SPRING	83	N	SPRING
2017	MARCH	26	C170037DLC	2017-03-26	85	SPRING	74	N	SPRING
2017	MARCH	26	C170038DLC	2017-03-26	85	SPRING	71	N	SPRING
2017	MARCH	27	C170044DLC	2017-03-27	86	SPRING	74	N	SPRING
2017	MARCH	27	C170052DLC	2017-03-27	86	SPRING	86	N	SPRING
2017	MARCH	27	C170053DLC	2017-03-27	86	SPRING	85	N	SPRING
2017	MARCH	27	C170049DLC	2017-03-27	86	SPRING	75	N	SPRING
2017	MARCH	27	C170047DLC	2017-03-27	86	SPRING	71	N	SPRING
2017	MARCH	27	C170043DLC	2017-03-27	86	SPRING	84	N	SPRING
2017	MARCH	27	C170045DLC	2017-03-27	86	SPRING	85	N	SPRING
2017	MARCH	27	C170050DLC	2017-03-27	86	SPRING	90	N	SPRING
2017	MARCH	27	C170051DLC	2017-03-27	86	SPRING	94	N	SPRING
2017	MARCH	27	C170046DLC	2017-03-27	86	SPRING	95	N	SPRING
2017	MARCH	28	C170062DLC	2017-03-28	87	SPRING	90	N	SPRING
2017	MARCH	28	C170064DLC	2017-03-28	87	SPRING	90	N	SPRING
2017	MARCH	28	C170055DLC	2017-03-28	87	SPRING	88	N	SPRING
2017	MARCH	28	C170060DLC	2017-03-28	87	SPRING	91	N	SPRING
2017	MARCH	28	C170061DLC	2017-03-28	87	SPRING	74	N	SPRING
2017	MARCH	28	C170058DLC	2017-03-28	87	SPRING	94	N	SPRING
2017	MARCH	28	C170056DLC	2017-03-28	87	SPRING	84	N	SPRING
2017	MARCH	28	C170054DLC	2017-03-28	87	SPRING	91	N	SPRING
2017	MARCH	28	C170059DLC	2017-03-28	87	SPRING	82	N	SPRING
2017	MARCH	28	C170057DLC	2017-03-28	87	SPRING	78	N	SPRING
2017	MARCH	29	C170068DLC	2017-03-29	88	SPRING	90	N	SPRING
2017	MARCH	29	C170073DLC	2017-03-29	88	SPRING	76	N	SPRING
2017	MARCH	29	C170074DLC	2017-03-29	88	SPRING	78	N	SPRING
2017	MARCH	29	C170067DLC	2017-03-29	88	SPRING	78	N	SPRING
2017	MARCH	29	C170072DLC	2017-03-29	88	SPRING	94	N	SPRING
2017	MARCH	29	C170070DLC	2017-03-29	88	SPRING	83	N	SPRING
2017	MARCH	29	C170065DLC	2017-03-29	88	SPRING	72	N	SPRING
2017	MARCH	29	C170069DLC	2017-03-29	88	SPRING	80	N	SPRING
2017	MARCH	29	C170066DLC	2017-03-29	88	SPRING	93	N	SPRING
2017	MARCH	31	C170077DLC	2017-03-31	90	SPRING	84	N	SPRING
2017	MARCH	31	C170079DLC	2017-03-31	90	SPRING	75	N	SPRING
2017	MARCH	31	C170080DLC	2017-03-31	90	SPRING	91	N	SPRING
2017	MARCH	31	C170082DLC	2017-03-31	90	SPRING	91	N	SPRING
2017	MARCH	31	C170078DLC	2017-03-31	90	SPRING	96	N	SPRING
2017	MARCH	31	C170084DLC	2017-03-31	90	SPRING	96	N	SPRING
2017	MARCH	31	C170075DLC	2017-03-31	90	SPRING	82	N	SPRING
2017	MARCH	31	C170081DLC	2017-03-31	90	SPRING	84	N	SPRING
2017	MARCH	31	C170083DLC	2017-03-31	90	SPRING	76	N	SPRING
2017	MARCH	31	C170076DLC	2017-03-31	90	SPRING	88	N	SPRING
2017	MAY	1	C170406DLC	2017-05-01	121	WINTER	121	N	WINTER
2017	MAY	1	C170407DLC	2017-05-01	121	WINTER	130	N	WINTER
2017	APRIL	1	C170242DLC	2017-04-01	91	WINTER	99	N	WINTER
2017	APRIL	1	C170234DLC	2017-04-01	91	WINTER	101	N	WINTER
2017	APRIL	1	C170236DLC	2017-04-01	91	WINTER	106	N	WINTER
2017	APRIL	1	C170238DLC	2017-04-01	91	WINTER	105	N	WINTER
2017	APRIL	2	C170254DLC	2017-04-02	92	WINTER	117	N	WINTER
2017	APRIL	2	C170253DLC	2017-04-02	92	WINTER	102	N	WINTER
2017	APRIL	2	C170245DLC	2017-04-02	92	WINTER	114	N	WINTER
2017	APRIL	2	C170251DLC	2017-04-02	92	WINTER	110	N	WINTER
2017	MAY	2	C170408DLC	2017-05-02	122	WINTER	126	N	WINTER
2017	APRIL	2	C170255DLC	2017-04-02	92	WINTER	110	N	WINTER
2017	APRIL	3	C170257DLC	2017-04-03	93	WINTER	107	N	WINTER
2017	APRIL	3	C170258DLC	2017-04-03	93	WINTER	104	N	WINTER
2017	APRIL	3	C170260DLC	2017-04-03	93	WINTER	104	N	WINTER
2017	MARCH	3	C170133DLC	2017-03-03	62	WINTER	113	N	WINTER
2017	APRIL	3	C170262DLC	2017-04-03	93	WINTER	101	N	WINTER
2017	APRIL	3	C170265DLC	2017-04-03	93	WINTER	107	N	WINTER
2017	APRIL	4	C170275DLC	2017-04-04	94	WINTER	104	N	WINTER
2017	MAY	4	C170411DLC	2017-05-04	124	WINTER	126	N	WINTER
2017	APRIL	4	C170269DLC	2017-04-04	94	WINTER	105	N	WINTER
2017	MAY	4	C170412DLC	2017-05-04	124	WINTER	123	N	WINTER
2017	APRIL	4	C170273DLC	2017-04-04	94	WINTER	104	N	WINTER
2017	APRIL	4	C170271DLC	2017-04-04	94	WINTER	113	N	WINTER
2017	APRIL	5	C170294DLC	2017-04-05	95	WINTER	103	N	WINTER
2017	APRIL	5	C170279DLC	2017-04-05	95	WINTER	110	N	WINTER
2017	APRIL	5	C170302DLC	2017-04-05	95	WINTER	103	N	WINTER
2017	APRIL	5	C170295DLC	2017-04-05	95	WINTER	112	N	WINTER
2017	APRIL	5	C170299DLC	2017-04-05	95	WINTER	116	N	WINTER
2017	APRIL	5	C170291DLC	2017-04-05	95	WINTER	109	N	WINTER
2017	APRIL	6	C170309DLC	2017-04-06	96	WINTER	113	N	WINTER
2017	APRIL	6	C170306DLC	2017-04-06	96	WINTER	107	N	WINTER
2017	APRIL	6	C170305DLC	2017-04-06	96	WINTER	103	N	WINTER
2017	APRIL	6	C170308DLC	2017-04-06	96	WINTER	107	N	WINTER
2017	MARCH	6	C170135DLC	2017-03-06	65	WINTER	84	N	WINTER
2017	APRIL	6	C170303DLC	2017-04-06	96	WINTER	107	N	WINTER
2017	APRIL	8	C170320DLC	2017-04-08	98	WINTER	106	N	WINTER
2017	APRIL	8	C170325DLC	2017-04-08	98	WINTER	109	N	WINTER
2017	APRIL	8	C170319DLC	2017-04-08	98	WINTER	104	N	WINTER
2017	APRIL	8	C170323DLC	2017-04-08	98	WINTER	105	N	WINTER
2017	APRIL	8	C170317DLC	2017-04-08	98	WINTER	106	N	WINTER
2017	APRIL	8	C170310DLC	2017-04-08	98	WINTER	106	N	WINTER
2017	APRIL	9	C170332DLC	2017-04-09	99	WINTER	111	N	WINTER
2017	APRIL	9	C170333DLC	2017-04-09	99	WINTER	106	N	WINTER
2017	APRIL	9	C170334DLC	2017-04-09	99	WINTER	105	N	WINTER
2017	APRIL	9	C170331DLC	2017-04-09	99	WINTER	105	N	WINTER
2017	APRIL	9	C170339DLC	2017-04-09	99	WINTER	106	N	WINTER
2017	APRIL	9	C170336DLC	2017-04-09	99	WINTER	105	N	WINTER
2017	APRIL	10	C170341DLC	2017-04-10	100	WINTER	109	N	WINTER
2017	APRIL	10	C170340DLC	2017-04-10	100	WINTER	116	N	WINTER
2017	APRIL	11	C170347DLC	2017-04-11	101	WINTER	115	N	WINTER
2017	APRIL	11	C170344DLC	2017-04-11	101	WINTER	109	N	WINTER
2017	APRIL	11	C170342DLC	2017-04-11	101	WINTER	124	N	WINTER
2017	APRIL	11	C170345DLC	2017-04-11	101	WINTER	106	N	WINTER
2017	MARCH	11	C170139DLC	2017-03-11	70	WINTER	102	N	WINTER
2017	APRIL	11	C170343DLC	2017-04-11	101	WINTER	109	N	WINTER
2017	APRIL	12	C170352DLC	2017-04-12	102	WINTER	107	N	WINTER
2017	APRIL	12	C170353DLC	2017-04-12	102	WINTER	110	N	WINTER
2017	APRIL	12	C170354DLC	2017-04-12	102	WINTER	115	N	WINTER
2017	APRIL	12	C170350DLC	2017-04-12	102	WINTER	120	N	WINTER
2017	APRIL	12	C170355DLC	2017-04-12	102	WINTER	112	N	WINTER
2017	APRIL	12	C170351DLC	2017-04-12	102	WINTER	125	N	WINTER
2017	APRIL	13	C170357DLC	2017-04-13	103	WINTER	116	N	WINTER
2017	APRIL	13	C170358DLC	2017-04-13	103	WINTER	110	N	WINTER
2017	MARCH	13	C170141DLC	2017-03-13	72	WINTER	107	N	WINTER
2017	APRIL	13	C170359DLC	2017-04-13	103	WINTER	111	N	WINTER
2017	APRIL	13	C170356DLC	2017-04-13	103	WINTER	111	N	WINTER
2017	APRIL	14	C170360DLC	2017-04-14	104	WINTER	110	N	WINTER
2017	APRIL	14	C170361DLC	2017-04-14	104	WINTER	116	N	WINTER
2017	APRIL	14	C170363DLC	2017-04-14	104	WINTER	113	N	WINTER
2017	APRIL	14	C170362DLC	2017-04-14	104	WINTER	109	N	WINTER
2017	MARCH	15	C170142DLC	2017-03-15	74	WINTER	123	N	WINTER
2017	APRIL	15	C170366DLC	2017-04-15	105	WINTER	109	N	WINTER
2017	MARCH	15	C170143DLC	2017-03-15	74	WINTER	147	N	WINTER
2017	APRIL	15	C170364DLC	2017-04-15	105	WINTER	110	N	WINTER
2017	APRIL	15	C170365DLC	2017-04-15	105	WINTER	114	N	WINTER
2017	MARCH	15	C170144DLC	2017-03-15	74	WINTER	123	N	WINTER
2017	MARCH	16	C170145DLC	2017-03-16	75	WINTER	112	N	WINTER
2017	APRIL	16	C170368DLC	2017-04-16	106	WINTER	113	N	WINTER
2017	APRIL	16	C170371DLC	2017-04-16	106	WINTER	110	N	WINTER
2017	APRIL	16	C170369DLC	2017-04-16	106	WINTER	110	N	WINTER
2017	APRIL	16	C170370DLC	2017-04-16	106	WINTER	113	N	WINTER
2017	APRIL	16	C170372DLC	2017-04-16	106	WINTER	110	N	WINTER
2017	MARCH	17	C170150DLC	2017-03-17	76	WINTER	112	N	WINTER
2017	APRIL	17	C170375DLC	2017-04-17	107	WINTER	117	N	WINTER
2017	MARCH	17	C170151DLC	2017-03-17	76	WINTER	118	N	WINTER
2017	APRIL	17	C170374DLC	2017-04-17	107	WINTER	113	N	WINTER
2017	APRIL	17	C170378DLC	2017-04-17	107	WINTER	113	N	WINTER
2017	MARCH	17	C170149DLC	2017-03-17	76	WINTER	118	N	WINTER
2017	MARCH	18	C170152DLC	2017-03-18	77	WINTER	120	N	WINTER
2017	APRIL	18	C170379DLC	2017-04-18	108	WINTER	114	N	WINTER
2017	MARCH	18	C170153DLC	2017-03-18	77	WINTER	141	N	WINTER
2017	MARCH	19	C170154DLC	2017-03-19	78	WINTER	123	N	WINTER
2017	MARCH	19	C170162DLC	2017-03-19	78	WINTER	124	N	WINTER
2017	MARCH	19	C170160DLC	2017-03-19	78	WINTER	100	N	WINTER
2017	MARCH	19	C170159DLC	2017-03-19	78	WINTER	116	N	WINTER
2017	APRIL	19	C170380DLC	2017-04-19	109	WINTER	116	N	WINTER
2017	MARCH	19	C170155DLC	2017-03-19	78	WINTER	139	N	WINTER
2017	MARCH	20	C170163DLC	2017-03-20	79	WINTER	118	N	WINTER
2017	APRIL	20	C170381DLC	2017-04-20	110	WINTER	118	N	WINTER
2017	MARCH	20	C170164DLC	2017-03-20	79	WINTER	105	N	WINTER
2017	MARCH	21	C170171DLC	2017-03-21	80	WINTER	96	N	WINTER
2017	APRIL	21	C170384DLC	2017-04-21	111	WINTER	116	N	WINTER
2017	APRIL	21	C170388DLC	2017-04-21	111	WINTER	115	N	WINTER
2017	MARCH	21	C170166DLC	2017-03-21	80	WINTER	101	N	WINTER
2017	MARCH	21	C170169DLC	2017-03-21	80	WINTER	123	N	WINTER
2017	MARCH	21	C170167DLC	2017-03-21	80	WINTER	101	N	WINTER
2017	APRIL	22	C170390DLC	2017-04-22	112	WINTER	118	N	WINTER
2017	APRIL	22	C170389DLC	2017-04-22	112	WINTER	135	N	WINTER
2017	APRIL	22	C170391DLC	2017-04-22	112	WINTER	120	N	WINTER
2017	MARCH	23	C170173DLC	2017-03-23	82	WINTER	106	N	WINTER
2017	MARCH	23	C170175DLC	2017-03-23	82	WINTER	97	N	WINTER
2017	MARCH	23	C170174DLC	2017-03-23	82	WINTER	96	N	WINTER
2017	APRIL	24	C170392DLC	2017-04-24	114	WINTER	116	N	WINTER
2017	APRIL	24	C170394DLC	2017-04-24	114	WINTER	118	N	WINTER
2017	APRIL	24	C170393DLC	2017-04-24	114	WINTER	117	N	WINTER
2017	MARCH	25	C170182DLC	2017-03-25	84	WINTER	97	N	WINTER
2017	MARCH	25	C170181DLC	2017-03-25	84	WINTER	95	N	WINTER
2017	MARCH	25	C170178DLC	2017-03-25	84	WINTER	103	N	WINTER
2017	APRIL	25	C170396DLC	2017-04-25	115	WINTER	117	N	WINTER
2017	APRIL	25	C170395DLC	2017-04-25	115	WINTER	116	N	WINTER
2017	MARCH	25	C170183DLC	2017-03-25	84	WINTER	158	N	WINTER
2017	MARCH	26	C170184DLC	2017-03-26	85	WINTER	98	N	WINTER
2017	MARCH	27	C170188DLC	2017-03-27	86	WINTER	102	N	WINTER
2017	MARCH	27	C170192DLC	2017-03-27	86	WINTER	102	N	WINTER
2017	MARCH	27	C170190DLC	2017-03-27	86	WINTER	136	N	WINTER
2017	MARCH	27	C170185DLC	2017-03-27	86	WINTER	103	N	WINTER
2017	APRIL	27	C170397DLC	2017-04-27	117	WINTER	119	N	WINTER
2017	APRIL	27	C170398DLC	2017-04-27	117	WINTER	123	N	WINTER
2017	APRIL	28	C170401DLC	2017-04-28	118	WINTER	120	N	WINTER
2017	MARCH	28	C170198DLC	2017-03-28	87	WINTER	101	N	WINTER
2017	MARCH	28	C170201DLC	2017-03-28	87	WINTER	101	N	WINTER
2017	MARCH	28	C170197DLC	2017-03-28	87	WINTER	111	N	WINTER
2017	MARCH	28	C170199DLC	2017-03-28	87	WINTER	106	N	WINTER
2017	MARCH	28	C170194DLC	2017-03-28	87	WINTER	104	N	WINTER
2017	MARCH	29	C170205DLC	2017-03-29	88	WINTER	103	N	WINTER
2017	APRIL	29	C170402DLC	2017-04-29	119	WINTER	120	N	WINTER
2017	MARCH	29	C170202DLC	2017-03-29	88	WINTER	109	N	WINTER
2017	MARCH	29	C170204DLC	2017-03-29	88	WINTER	107	N	WINTER
2017	MARCH	29	C170207DLC	2017-03-29	88	WINTER	117	N	WINTER
2017	MARCH	29	C170206DLC	2017-03-29	88	WINTER	103	N	WINTER
2017	APRIL	30	C170404DLC	2017-04-30	120	WINTER	120	N	WINTER
2017	MARCH	31	C170228DLC	2017-03-31	90	WINTER	110	N	WINTER
2017	MARCH	31	C170216DLC	2017-03-31	90	WINTER	104	N	WINTER
2017	MARCH	31	C170227DLC	2017-03-31	90	WINTER	104	N	WINTER
2017	MARCH	31	C170223DLC	2017-03-31	90	WINTER	104	N	WINTER
2017	MARCH	31	C170214DLC	2017-03-31	90	WINTER	106	N	WINTER
2017	MARCH	31	C170226DLC	2017-03-31	90	WINTER	110	N	WINTER
