YEAR	MONTH	DAY	SAMPLE_ID	SAMPLE_DATE	JULIAN_DAY	Race	FL	AdClip	RUN_TYPE
2018	MAY	1	C180319DLC	2018-05-01	121	SPRING	91	N	SPRING
2018	APRIL	1	C180079DLC	2018-04-01	91	SPRING	82	N	SPRING
2018	MAY	2	C180328DLC	2018-05-02	122	SPRING	96	N	SPRING
2018	MAY	2	C180331DLC	2018-05-02	122	SPRING	91	N	SPRING
2018	MAY	2	C180329DLC	2018-05-02	122	SPRING	92	N	SPRING
2018	MAY	2	C180330DLC	2018-05-02	122	SPRING	90	N	SPRING
2018	APRIL	3	C180097DLC	2018-04-03	93	SPRING	94	N	SPRING
2018	APRIL	3	C180090DLC	2018-04-03	93	SPRING	84	N	SPRING
2018	APRIL	3	C180088DLC	2018-04-03	93	SPRING	100	N	SPRING
2018	APRIL	3	C180098DLC	2018-04-03	93	SPRING	94	N	SPRING
2018	APRIL	4	C180101DLC	2018-04-04	94	SPRING	100	N	SPRING
2018	APRIL	4	C180102DLC	2018-04-04	94	SPRING	85	N	SPRING
2018	APRIL	4	C180099DLC	2018-04-04	94	SPRING	91	N	SPRING
2018	APRIL	4	C180105DLC	2018-04-04	94	SPRING	95	N	SPRING
2018	APRIL	5	C180113DLC	2018-04-05	95	SPRING	90	N	SPRING
2018	APRIL	5	C180107DLC	2018-04-05	95	SPRING	87	N	SPRING
2018	APRIL	5	C180111DLC	2018-04-05	95	SPRING	88	N	SPRING
2018	APRIL	5	C180108DLC	2018-04-05	95	SPRING	86	N	SPRING
2018	MAY	7	C180337DLC	2018-05-07	127	SPRING	95	N	SPRING
2018	MAY	7	C180338DLC	2018-05-07	127	SPRING	95	N	SPRING
2018	MAY	7	C180334DLC	2018-05-07	127	SPRING	93	N	SPRING
2018	MAY	7	C180333DLC	2018-05-07	127	SPRING	95	N	SPRING
2018	APRIL	8	C180119DLC	2018-04-08	98	SPRING	87	N	SPRING
2018	APRIL	8	C180115DLC	2018-04-08	98	SPRING	90	N	SPRING
2018	APRIL	8	C180118DLC	2018-04-08	98	SPRING	82	N	SPRING
2018	APRIL	8	C180114DLC	2018-04-08	98	SPRING	93	N	SPRING
2018	APRIL	10	C180123DLC	2018-04-10	100	SPRING	93	N	SPRING
2018	APRIL	10	C180122DLC	2018-04-10	100	SPRING	83	N	SPRING
2018	APRIL	10	C180120DLC	2018-04-10	100	SPRING	78	N	SPRING
2018	APRIL	10	C180124DLC	2018-04-10	100	SPRING	86	N	SPRING
2018	APRIL	11	C180132DLC	2018-04-11	101	SPRING	99	N	SPRING
2018	APRIL	11	C180131DLC	2018-04-11	101	SPRING	80	N	SPRING
2018	APRIL	11	C180125DLC	2018-04-11	101	SPRING	93	N	SPRING
2018	APRIL	11	C180128DLC	2018-04-11	101	SPRING	93	N	SPRING
2018	APRIL	12	C180142DLC	2018-04-12	102	SPRING	85	N	SPRING
2018	APRIL	12	C180144DLC	2018-04-12	102	SPRING	102	N	SPRING
2018	APRIL	12	C180141DLC	2018-04-12	102	SPRING	79	N	SPRING
2018	APRIL	12	C180137DLC	2018-04-12	102	SPRING	100	N	SPRING
2018	MAY	13	C180339DLC	2018-05-13	133	SPRING	100	N	SPRING
2018	APRIL	14	C180153DLC	2018-04-14	104	SPRING	80	N	SPRING
2018	APRIL	14	C180155DLC	2018-04-14	104	SPRING	80	N	SPRING
2018	APRIL	14	C180156DLC	2018-04-14	104	SPRING	87	N	SPRING
2018	APRIL	14	C180150DLC	2018-04-14	104	SPRING	82	N	SPRING
2018	APRIL	15	C180172DLC	2018-04-15	105	SPRING	83	N	SPRING
2018	MAY	15	C180340DLC	2018-05-15	135	SPRING	100	N	SPRING
2018	APRIL	15	C180177DLC	2018-04-15	105	SPRING	93	N	SPRING
2018	APRIL	15	C180170DLC	2018-04-15	105	SPRING	94	N	SPRING
2018	MAY	16	C180342DLC	2018-05-16	136	SPRING	102	N	SPRING
2018	MAY	16	C180343DLC	2018-05-16	136	SPRING	104	N	SPRING
2018	APRIL	17	C180186DLC	2018-04-17	107	SPRING	96	N	SPRING
2018	APRIL	17	C180185DLC	2018-04-17	107	SPRING	87	N	SPRING
2018	APRIL	17	C180184DLC	2018-04-17	107	SPRING	101	N	SPRING
2018	APRIL	17	C180190DLC	2018-04-17	107	SPRING	83	N	SPRING
2018	APRIL	18	C180205DLC	2018-04-18	108	SPRING	101	N	SPRING
2018	APRIL	18	C180203DLC	2018-04-18	108	SPRING	95	N	SPRING
2018	APRIL	18	C180198DLC	2018-04-18	108	SPRING	87	N	SPRING
2018	APRIL	18	C180206DLC	2018-04-18	108	SPRING	83	N	SPRING
2018	APRIL	19	C180212DLC	2018-04-19	109	SPRING	84	N	SPRING
2018	APRIL	19	C180207DLC	2018-04-19	109	SPRING	111	N	SPRING
2018	APRIL	19	C180213DLC	2018-04-19	109	SPRING	97	N	SPRING
2018	APRIL	19	C180209DLC	2018-04-19	109	SPRING	86	N	SPRING
2018	MAY	20	C180346DLC	2018-05-20	140	SPRING	102	N	SPRING
2018	APRIL	20	C180221DLC	2018-04-20	110	SPRING	91	N	SPRING
2018	APRIL	20	C180223DLC	2018-04-20	110	SPRING	83	N	SPRING
2018	APRIL	20	C180227DLC	2018-04-20	110	SPRING	94	N	SPRING
2018	APRIL	21	C180237DLC	2018-04-21	111	SPRING	88	N	SPRING
2018	APRIL	21	C180231DLC	2018-04-21	111	SPRING	88	N	SPRING
2018	APRIL	21	C180228DLC	2018-04-21	111	SPRING	84	N	SPRING
2018	APRIL	21	C180229DLC	2018-04-21	111	SPRING	86	N	SPRING
2018	APRIL	22	C180248DLC	2018-04-22	112	SPRING	84	N	SPRING
2018	APRIL	22	C180241DLC	2018-04-22	112	SPRING	92	N	SPRING
2018	APRIL	22	C180244DLC	2018-04-22	112	SPRING	92	N	SPRING
2018	APRIL	22	C180242DLC	2018-04-22	112	SPRING	87	N	SPRING
2018	APRIL	23	C180250DLC	2018-04-23	113	SPRING	94	N	SPRING
2018	APRIL	23	C180255DLC	2018-04-23	113	SPRING	93	N	SPRING
2018	APRIL	23	C180256DLC	2018-04-23	113	SPRING	95	N	SPRING
2018	APRIL	23	C180257DLC	2018-04-23	113	SPRING	101	N	SPRING
2018	APRIL	24	C180268DLC	2018-04-24	114	SPRING	94	N	SPRING
2018	APRIL	24	C180264DLC	2018-04-24	114	SPRING	88	N	SPRING
2018	APRIL	24	C180263DLC	2018-04-24	114	SPRING	90	N	SPRING
2018	APRIL	24	C180261DLC	2018-04-24	114	SPRING	107	N	SPRING
2018	APRIL	25	C180279DLC	2018-04-25	115	SPRING	94	N	SPRING
2018	APRIL	25	C180274DLC	2018-04-25	115	SPRING	98	N	SPRING
2018	APRIL	25	C180278DLC	2018-04-25	115	SPRING	86	N	SPRING
2018	APRIL	25	C180270DLC	2018-04-25	115	SPRING	87	N	SPRING
2018	MARCH	27	C180048DLC	2018-03-27	86	SPRING	83	N	SPRING
2018	APRIL	27	C180283DLC	2018-04-27	117	SPRING	89	N	SPRING
2018	MARCH	27	C180054DLC	2018-03-27	86	SPRING	88	N	SPRING
2018	MARCH	27	C180050DLC	2018-03-27	86	SPRING	84	N	SPRING
2018	APRIL	28	C180294DLC	2018-04-28	118	SPRING	90	N	SPRING
2018	MARCH	28	C180063DLC	2018-03-28	87	SPRING	90	N	SPRING
2018	MARCH	28	C180059DLC	2018-03-28	87	SPRING	78	N	SPRING
2018	APRIL	28	C180298DLC	2018-04-28	118	SPRING	89	N	SPRING
2018	APRIL	29	C180302DLC	2018-04-29	119	SPRING	88	N	SPRING
2018	APRIL	29	C180304DLC	2018-04-29	119	SPRING	88	N	SPRING
2018	APRIL	29	C180300DLC	2018-04-29	119	SPRING	89	N	SPRING
2018	APRIL	29	C180306DLC	2018-04-29	119	SPRING	91	N	SPRING
2018	APRIL	30	C180311DLC	2018-04-30	120	SPRING	93	N	SPRING
2018	APRIL	30	C180316DLC	2018-04-30	120	SPRING	94	N	SPRING
2018	APRIL	30	C180314DLC	2018-04-30	120	SPRING	94	N	SPRING
2018	APRIL	30	C180312DLC	2018-04-30	120	SPRING	95	N	SPRING
2018	MARCH	31	C180078DLC	2018-03-31	90	SPRING	96	N	SPRING
2018	MARCH	31	C180075DLC	2018-03-31	90	SPRING	78	N	SPRING
2018	MARCH	31	C180074DLC	2018-03-31	90	SPRING	89	N	SPRING
2018	JANUARY	20	C180001DLC	2018-01-20	20	WINTER	120	N	WINTER
2018	JANUARY	22	C180003DLC	2018-01-22	22	WINTER	126	N	WINTER
2018	JANUARY	30	C180004DLC	2018-01-30	30	WINTER	125	N	WINTER
2018	FEBRUARY	2	C180006DLC	2018-02-02	33	WINTER	118	N	WINTER
2018	FEBRUARY	5	C180007DLC	2018-02-05	36	WINTER	136	N	WINTER
2018	FEBRUARY	5	C180008DLC	2018-02-05	36	WINTER	130	N	WINTER
2018	FEBRUARY	5	C180009DLC	2018-02-05	36	WINTER	120	N	WINTER
2018	FEBRUARY	6	C180010DLC	2018-02-06	37	WINTER	109	N	WINTER
2018	FEBRUARY	6	C180011DLC	2018-02-06	37	WINTER	120	N	WINTER
2018	FEBRUARY	17	C180012DLC	2018-02-17	48	WINTER	140	N	WINTER
2018	MARCH	1	C180013DLC	2018-03-01	60	WINTER	120	N	WINTER
2018	MARCH	3	C180014DLC	2018-03-03	62	WINTER	130	N	WINTER
2018	MARCH	3	C180015DLC	2018-03-03	62	WINTER	131	N	WINTER
2018	MARCH	3	C180016DLC	2018-03-03	62	WINTER	138	N	WINTER
2018	MARCH	4	C180017DLC	2018-03-04	63	WINTER	125	N	WINTER
2018	MARCH	4	C180018DLC	2018-03-04	63	WINTER	130	N	WINTER
2018	MARCH	7	C180019DLC	2018-03-07	66	WINTER	124	N	WINTER
2018	MARCH	7	C180020DLC	2018-03-07	66	WINTER	123	N	WINTER
2018	MARCH	7	C180021DLC	2018-03-07	66	WINTER	123	N	WINTER
2018	MARCH	7	C180022DLC	2018-03-07	66	WINTER	124	N	WINTER
2018	MARCH	14	C180023DLC	2018-03-14	73	WINTER	145	N	WINTER
2018	MARCH	15	C180024DLC	2018-03-15	74	WINTER	144	N	WINTER
2018	MARCH	15	C180025DLC	2018-03-15	74	WINTER	165	N	WINTER
2018	MARCH	17	C180026DLC	2018-03-17	76	WINTER	111	N	WINTER
2018	MARCH	18	C180027DLC	2018-03-18	77	WINTER	117	N	WINTER
2018	MARCH	20	C180028DLC	2018-03-20	79	WINTER	128	N	WINTER
2018	MARCH	20	C180029DLC	2018-03-20	79	WINTER	111	N	WINTER
2018	MARCH	20	C180030DLC	2018-03-20	79	WINTER	119	N	WINTER
2018	MARCH	20	C180031DLC	2018-03-20	79	WINTER	109	N	WINTER
2018	MARCH	20	C180032DLC	2018-03-20	79	WINTER	122	N	WINTER
2018	MARCH	20	C180033DLC	2018-03-20	79	WINTER	117	N	WINTER
2018	MARCH	20	C180034DLC	2018-03-20	79	WINTER	105	N	WINTER
2018	MARCH	20	C180035DLC	2018-03-20	79	WINTER	123	N	WINTER
2018	MARCH	21	C180036DLC	2018-03-21	80	WINTER	158	N	WINTER
2018	MARCH	21	C180037DLC	2018-03-21	80	WINTER	117	N	WINTER
2018	MARCH	21	C180038DLC	2018-03-21	80	WINTER	119	N	WINTER
2018	MARCH	21	C180039DLC	2018-03-21	80	WINTER	136	N	WINTER
2018	MARCH	21	C180040DLC	2018-03-21	80	WINTER	129	N	WINTER
2018	MARCH	22	C180041DLC	2018-03-22	81	WINTER	125	N	WINTER
2018	MARCH	22	C180042DLC	2018-03-22	81	WINTER	121	N	WINTER
2018	MARCH	22	C180043DLC	2018-03-22	81	WINTER	125	N	WINTER
2018	MARCH	22	C180044DLC	2018-03-22	81	WINTER	121	N	WINTER
2018	MARCH	22	C180045DLC	2018-03-22	81	WINTER	125	N	WINTER
2018	MARCH	25	C180046DLC	2018-03-25	84	WINTER	113	N	WINTER
2018	MARCH	25	C180047DLC	2018-03-25	84	WINTER	98	N	WINTER
2018	MARCH	27	C180049DLC	2018-03-27	86	WINTER	119	N	WINTER
2018	MARCH	27	C180051DLC	2018-03-27	86	WINTER	125	N	WINTER
2018	MARCH	27	C180052DLC	2018-03-27	86	WINTER	114	N	WINTER
2018	MARCH	27	C180053DLC	2018-03-27	86	WINTER	115	N	WINTER
2018	MARCH	28	C180061DLC	2018-03-28	87	WINTER	99	N	WINTER
2018	MARCH	28	C180064DLC	2018-03-28	87	WINTER	108	N	WINTER
2018	MARCH	28	C180066DLC	2018-03-28	87	WINTER	114	N	WINTER
2018	MARCH	29	C180068DLC	2018-03-29	88	WINTER	104	N	WINTER
2018	MARCH	29	C180072DLC	2018-03-29	88	WINTER	98	N	WINTER
2018	MARCH	29	C180073DLC	2018-03-29	88	WINTER	120	N	WINTER
2018	MARCH	31	C180076DLC	2018-03-31	90	WINTER	110	N	WINTER
2018	MARCH	31	C180077DLC	2018-03-31	90	WINTER	130	N	WINTER
2018	APRIL	1	C180083DLC	2018-04-01	91	WINTER	119	N	WINTER
2018	APRIL	3	C180089DLC	2018-04-03	93	WINTER	114	N	WINTER
2018	APRIL	4	C180103DLC	2018-04-04	94	WINTER	139	N	WINTER
2018	APRIL	12	C180136DLC	2018-04-12	102	WINTER	107	N	WINTER
2018	APRIL	14	C180146DLC	2018-04-14	104	WINTER	111	N	WINTER
2018	APRIL	14	C180157DLC	2018-04-14	104	WINTER	113	N	WINTER
2018	APRIL	14	C180158DLC	2018-04-14	104	WINTER	110	N	WINTER
2018	APRIL	14	C180159DLC	2018-04-14	104	WINTER	115	N	WINTER
2018	APRIL	14	C180160DLC	2018-04-14	104	WINTER	120	N	WINTER
2018	APRIL	14	C180161DLC	2018-04-14	104	WINTER	112	N	WINTER
2018	APRIL	14	C180162DLC	2018-04-14	104	WINTER	108	N	WINTER
2018	APRIL	14	C180163DLC	2018-04-14	104	WINTER	111	N	WINTER
2018	APRIL	14	C180164DLC	2018-04-14	104	WINTER	125	N	WINTER
2018	APRIL	14	C180165DLC	2018-04-14	104	WINTER	109	N	WINTER
2018	APRIL	14	C180167DLC	2018-04-14	104	WINTER	123	N	WINTER
2018	APRIL	15	C180178DLC	2018-04-15	105	WINTER	120	N	WINTER
2018	APRIL	15	C180179DLC	2018-04-15	105	WINTER	122	N	WINTER
2018	APRIL	15	C180180DLC	2018-04-15	105	WINTER	112	N	WINTER
2018	APRIL	15	C180181DLC	2018-04-15	105	WINTER	114	N	WINTER
2018	APRIL	15	C180182DLC	2018-04-15	105	WINTER	120	N	WINTER
2018	APRIL	17	C180193DLC	2018-04-17	107	WINTER	114	N	WINTER
2018	APRIL	17	C180194DLC	2018-04-17	107	WINTER	113	N	WINTER
2018	APRIL	17	C180195DLC	2018-04-17	107	WINTER	110	N	WINTER
2018	APRIL	17	C180196DLC	2018-04-17	107	WINTER	112	N	WINTER
2018	APRIL	21	C180238DLC	2018-04-21	111	WINTER	114	N	WINTER
2018	APRIL	21	C180239DLC	2018-04-21	111	WINTER	113	N	WINTER
